geneName	probeID	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-	-	MB-0362	MB-0346	MB-0386	MB-0574	MB-0185	MB-0503	MB-0641	MB-0201	MB-0218	MB-0316	MB-0189	MB-0891	MB-0658	MB-0899	MB-0605	MB-0258	MB-0506	MB-0420	MB-0223	MB-0445	MB-0199	MB-0517	MB-0155	MB-0428	MB-0117	MB-0906	MB-0249	MB-0660	MB-0497	MB-0434	MB-0143	MB-0513	MB-0541	MB-0653	MB-0455	MB-1071	MB-1022	MB-1131	MB-0719	MB-1063	MB-0803	MB-1023	MB-0718	MB-0818	MB-0721	MB-0938	MB-0894	MB-0741	MB-0722	MB-1107	MB-0821	MB-0724	MB-1034	MB-0892	MB-0726	MB-0929	MB-1050	MB-0905	MB-0932	MB-1057	MB-1011	MB-0825	MB-0683	MB-0746	MB-0933	MB-0973	MB-0964	MB-1085	MB-0745	MB-0707	MB-0847	MB-0857	MB-1021	MB-0939	MB-1134	MB-0758	MB-0747	MB-1012	MB-0727	MB-0862	MB-1028	MB-0952	MB-0675	MB-1086	MB-0778	MB-0937	MB-0779	MB-0704	MB-0782	MB-1009	MB-1130	MB-1055	MB-1096	MB-0748	MB-1104	MB-0956	MB-0961	MB-0848	MB-1127	MB-0776	MB-0833	MB-1014	MB-1036	MB-1116	MB-1044
AKAP3	ILMN_1808905	6.06022928	5.949854911	5.775592708	5.517387787	5.595082814	5.979287935	5.701787459	5.814346083	6.182362558	5.615202733	5.61128958	5.72475387	5.869325719	5.695992315	5.515938183	5.767560044	5.689707061	5.678887156	5.705105204	5.829638848	5.824012111	5.959682129	5.69038342	5.954661729	5.888333149	5.750560467	5.826962346	5.599293996	5.867737219	5.787066931	5.666381906	6.023620376	6.051647351	5.788088674	5.703066136	5.76160604	6.092619493	6.067826927	5.770536575	5.653667053	5.683481918	5.798046378	5.671860112	5.779548545	5.755614087	5.664049547	5.657668948	5.847777302	5.89919451	5.743454252	5.806283209	5.893475727	5.72540315	6.02316932	5.842031226	5.598403255	5.783299606	5.584004119	6.015419919	6.004999434	5.794634238	5.683850374	5.50874972	5.869903077	5.811455401	5.807021968	5.723330238	5.956676604	5.82525843	5.782403164	5.68768509	5.576352716	5.507856156	5.747909119	5.669555211	5.774645431	6.491074575	5.937834941	5.582015985	6.324792084	5.613979135	5.622561039	6.214590234	5.960829868	5.742973471	5.906322297	5.76320023	5.643459797	6.096331143	5.968221381	5.865438883	5.773555031	5.732616664	5.731583084	5.950918302	6.191907815	6.04892517	5.982255454	6.162149615	6.240414153	5.520104984	5.726839309	5.466563945	5.712200468	5.723222499
MB	ILMN_2364864,ILMN_1766334,ILMN_1666109,ILMN_1748386	7.088368371	7.133694567	6.653110357	7.266058586	6.573628311	6.967142905	5.84563403	7.100572751	7.149651116	6.366692236	7.02086704	6.622500945	5.547127619	6.415853583	5.985371619	6.855885514	7.355000681	6.703627113	7.296103575	6.719542992	7.412750061	8.036269455	5.941279525	7.732043774	6.464460712	6.423850627	7.267959155	7.489331136	7.249934059	7.921990157	8.302277992	7.286834877	6.646450515	7.083531615	6.947229973	5.647563221	5.474012866	5.441820113	5.726643681	6.920666816	5.801968011	5.929058831	5.329577137	6.422325687	5.447795165	6.087163482	5.852421539	6.386738079	5.720771714	6.02861653	5.359322218	5.66470534	5.978655602	6.446262924	5.570470216	6.258928358	6.236370118	6.51799476	6.91613944	5.676593923	6.300285661	6.068338058	5.855020499	7.073874549	6.417536293	6.167656503	6.171174871	5.60198443	6.029579209	5.689647415	5.982320295	5.624326678	5.975523195	5.619708477	5.696049277	5.750433163	5.464448354	5.829684184	5.588577615	5.52561221	6.008247595	6.095717446	5.4642259	5.692969275	6.273169852	6.245094785	6.355724047	6.331149248	5.566397214	5.980920819	5.509767359	6.124487711	5.929196247	5.837441088	6.396500565	5.51506452	5.389327343	5.548272264	5.384130803	5.947014332	5.972770232	5.728920778	5.949646575	5.974198773	6.245560071
RIMS1	ILMN_1700759	5.456451885	5.591206251	5.467847828	5.430544053	5.633376053	5.345948092	5.324952377	5.318348042	5.638213033	5.627412373	5.288392956	5.490674847	5.399813711	6.028396717	5.55788621	5.436896506	5.174138781	5.589691114	5.555327365	5.59448791	5.584138358	5.49325832	5.561790745	5.348516543	5.613870385	5.550173269	5.30094003	5.29604976	5.327504679	5.777693791	5.471414745	5.436824281	5.476481188	5.368367034	5.286344684	5.354638283	5.412665814	5.526782654	5.371966356	5.512252199	5.372341053	5.188207038	5.416478631	5.358376932	5.306072902	5.718759783	5.680587123	5.351414107	5.507558882	5.496728565	5.424750336	5.52019287	5.437897412	5.312160262	5.414680155	5.732059372	5.574004013	5.460258682	5.599818259	5.46688889	5.383766363	5.424904387	5.958660648	5.440188569	5.382880231	5.602915077	5.65268649	5.198154582	5.346600333	5.53778516	5.580626574	5.491775974	5.458326468	5.401431363	5.394962784	6.064772285	5.54813966	5.880059037	5.324675219	5.547999474	5.369034066	5.350082988	5.59719162	5.351594939	5.325198721	5.393346717	5.545732083	5.394038915	5.771457031	5.525737028	5.563494715	5.709423175	5.850575261	5.584373124	5.560982822	5.625214847	6.106075092	5.609214791	5.332917298	5.357189748	5.285607237	5.292769407	5.240614523	5.544019788	5.242307907
SNRPB2	ILMN_1690706,ILMN_1771620	9.781018959	10.46987031	9.812260414	9.556860004	10.05128333	9.663720134	9.508226722	9.638660217	9.815442526	9.800266219	9.522646005	9.268376201	9.967812497	9.771293256	9.788792058	9.403121285	9.268581052	10.08900076	9.435738405	9.564880151	9.656598262	9.62766858	9.441642643	10.4747797	10.45247628	9.688575583	9.761436016	9.95697159	9.740268449	9.882457639	9.829198733	9.151457499	9.843676588	10.54329157	9.945459656	9.28726974	9.113496189	9.03297963	9.056628339	9.654055657	9.381552986	9.118136719	9.165509734	9.092058699	9.17830696	9.084572799	9.297325805	9.319789827	9.197853154	9.113416519	9.15160793	9.170708822	9.559351279	9.793698421	9.177915821	9.004954243	9.267492546	9.474299357	9.116087135	9.148077591	9.291788009	9.066370172	8.98765146	9.00312206	9.197080513	9.27958694	9.086447278	9.219953754	9.199014862	9.207532734	9.177606633	9.258666153	9.213377474	8.987364435	9.152775556	9.248857546	9.403570825	9.412486585	8.947108923	9.027600189	9.203549263	9.286307307	9.117983224	9.166200223	9.03225391	9.342290709	9.135275983	9.038664734	9.156704266	8.957926691	9.228383976	9.443861818	9.210314912	9.21774888	9.212071552	8.993378349	9.305313735	9.069655062	9.29438687	8.989270371	9.134278981	8.937517641	9.483058432	9.291314067	9.318184589
EIF5AL1	ILMN_1766984	5.690592171	5.668953067	5.5078369	5.78777097	5.715477918	5.664640924	5.677757557	5.665197015	5.527984718	5.75957495	5.638602936	5.484180748	5.609520515	5.769507965	5.4691045	5.697287637	5.533771442	5.597898051	5.585213605	5.592615107	5.52848784	5.567583942	5.501541104	5.576006947	5.557407216	5.646951124	5.772618528	5.696181252	5.435471776	5.590939826	5.749980572	5.607985403	5.64930434	5.665331765	5.499023754	5.839668506	5.583111133	5.725020127	5.782902747	5.743221989	5.598046605	6.063292393	6.132648779	5.727630224	5.586211204	5.870626403	5.712221898	5.965362943	5.775550413	5.71437621	6.337748449	5.696339909	5.571478923	5.711423068	5.562198532	5.793923105	5.794373239	5.594452114	5.843516897	5.446688379	5.507789894	5.986900715	5.843409254	5.991431223	5.598396559	5.844925949	6.334795162	5.787245557	5.531160952	5.627289607	5.833288729	5.754452015	5.608658425	5.750292675	5.606489177	6.315824896	5.883223483	5.588962888	5.692854607	6.018147132	5.943040184	5.509292801	5.979730537	5.876572284	5.750373904	5.476660661	5.710787573	5.8491844	6.043816577	5.714785654	5.77585803	5.723737857	5.716308934	5.665777016	5.782472325	5.974300632	6.180931538	5.520504096	5.568154103	5.701028191	5.707927802	5.681187508	5.681864189	5.877221999	5.752080732
LYAR	ILMN_2221564,ILMN_1764362	7.731258313	7.787706091	7.819214897	7.148444141	7.85493207	7.560410332	8.050744185	8.220468695	7.38835449	8.453590348	7.948963239	7.689173244	9.161619956	7.711620715	7.776786074	7.963260786	8.128327099	8.338765651	7.555934351	7.558654495	7.751791087	8.071472656	7.697875321	8.205163178	7.513833062	7.698051094	7.928964528	7.375346555	8.070196465	7.334921396	7.433993437	7.452061954	7.962769767	7.827628335	8.440303887	7.660493334	7.658012731	7.63619619	7.712109958	7.528371621	7.777742943	7.539651402	7.578340055	7.545297214	7.750767985	7.50742454	7.783913083	7.415015003	7.406304956	7.402439427	7.258986333	7.874844253	7.738467055	7.646967363	7.744833391	7.488692053	7.867226166	7.83729573	7.460711614	7.704947415	7.86447444	7.721475468	6.994227244	7.468059488	7.837053274	7.765258831	7.907430552	7.556596485	7.683872118	7.613888656	7.734293324	7.894827811	7.729780282	7.604126999	7.687952071	7.693459716	7.470531576	7.239233064	7.395291644	7.696522054	7.790312436	7.270100826	7.357018011	7.425402564	8.042739804	8.016881715	7.503490599	7.487637613	7.652472335	7.776429431	7.55515154	7.652530528	7.31670266	7.483830978	7.532126717	7.317996492	7.576092118	7.43669524	7.404106387	7.631988619	7.47578231	7.625130951	7.848728845	8.173460882	7.930880068
PTPN12	ILMN_2222074,ILMN_1695509	7.672498097	7.48157299	8.043524617	8.111281264	8.611792744	7.866436261	7.62439743	8.137615144	8.206514482	8.245443595	8.122089467	8.077322006	7.936342134	7.964504369	8.183277469	7.780969989	7.551655665	8.607684224	8.518888519	7.787669218	8.113102503	7.990306429	7.805183966	7.855414469	8.200173592	7.764448817	8.084097762	8.676806951	8.033084579	7.970804454	8.086451355	7.309279782	7.952468042	8.266097886	7.94261576	8.595272611	8.662228572	8.444754387	8.888841367	8.425496475	8.255141952	8.168144861	8.176611331	8.099648097	8.836357275	8.523660746	8.074882324	8.275075046	7.965128042	8.011185816	8.105069109	8.358762159	8.304468216	8.137911956	8.347592232	8.441813702	8.068911395	8.097489013	8.543662099	8.371595269	7.657277087	7.957457291	7.33138217	8.281059607	8.351647328	8.344758082	8.360277389	8.14931964	7.937374046	8.086544195	8.093202958	8.326329657	8.18309997	8.649278067	8.748042154	8.051554218	7.780663191	7.989329692	8.455752226	8.467148813	8.355297295	8.296215481	7.900771648	8.52236802	7.878384832	7.854306873	8.683881495	7.820333034	8.385497067	8.104820271	8.511474469	8.445429058	8.205685929	8.440794426	7.915067826	8.639606386	9.20323742	8.436456305	8.620283516	8.517668832	8.492796986	8.95116881	8.311456778	8.160497693	8.425054752
MYLK2	ILMN_2050183	5.568309318	5.596272604	5.527665217	5.757466434	5.45185725	5.386503888	5.273144307	5.532679554	5.376951516	5.358759056	5.277399321	5.307227212	5.593644525	5.18727363	5.42778366	5.345103721	5.244626743	5.563574766	5.180869538	5.266865206	5.562780057	5.345108761	5.21944245	5.647603303	5.310770023	5.601313792	5.501191594	5.455906366	5.197977007	5.348426216	5.708509049	5.302956378	5.376950302	5.498819197	5.471287384	5.34284193	5.358711922	5.459085419	5.281087698	5.341932913	5.162558285	5.680446596	5.546358129	5.611300629	5.556284263	5.619760018	5.366110964	5.479364133	5.389641967	5.46409687	5.313340137	5.572331009	5.336370965	5.396949239	5.47374072	4.978777837	5.626651716	5.57042948	5.313982857	5.390688286	5.216419997	5.488485794	5.33448774	5.488161151	5.599148763	5.324048452	5.65785425	5.549098709	5.474058031	5.130165746	5.329056917	5.432225877	5.460960253	5.456162936	5.38203852	5.36363275	5.339134754	5.212352257	5.625273242	5.028081503	5.489582978	5.399441883	5.24516074	5.64996919	5.51752223	5.35116354	5.478936185	5.242676277	5.288925971	5.342702111	5.342652589	5.443536022	5.302199278	5.566282026	5.392263773	5.272290179	5.327494364	5.314404026	5.575448431	5.391172898	5.251221609	5.392107054	5.38643907	5.416801342	5.34182701
PDE7B	ILMN_1806533	6.253530462	5.525618127	6.248986128	5.968655034	6.418842878	6.066823246	8.288384773	6.693992181	5.444260946	5.804289006	6.910978599	6.459931508	6.087971785	6.207015212	6.260543848	5.796108273	5.781693037	6.116662898	6.401471343	5.887089166	5.834082426	6.522131293	7.472278154	6.687828385	6.299397601	5.597939411	6.016433722	5.986969501	6.557122348	5.736482665	6.006547706	6.198107288	5.938011209	5.686624518	5.834675709	7.410853232	7.631810238	8.310936212	6.802509159	6.632166964	7.257998332	6.971851692	7.786947043	7.511359993	7.473638458	7.024811833	7.201337042	7.710652494	7.454295996	7.630731564	7.619662893	7.90511752	7.825752683	7.132154057	7.859127302	7.822719776	7.067536562	6.98443732	6.547051026	7.604132047	7.710815455	7.447577555	7.907843479	6.840075305	7.511402806	6.719690898	8.006679504	7.697502492	7.278958036	7.600566497	7.524755413	7.429760515	7.095339481	7.70722659	6.951837669	7.359425082	8.068189691	7.569388124	7.76700872	7.607954755	7.067849406	7.613524279	7.321840148	7.591948727	7.859717883	7.475346598	7.366120796	7.333257569	7.80763645	7.019051726	7.383899435	6.945842077	7.55308791	7.3562479	8.460367285	7.077164215	7.422279058	7.564740145	7.681469491	7.390259657	6.9850121	7.589890631	7.890276061	7.382062075	6.820649445
HAR1A	ILMN_1847602	5.509173214	5.424040449	5.530641417	5.678860831	5.459982935	5.462346279	5.495747049	5.475713854	6.256007691	5.469492326	5.499882472	5.320429068	5.554295612	5.445335048	5.531708253	5.5238074	5.430660246	5.499547337	5.575141764	5.632374396	5.43136708	5.504264164	5.447665128	5.410346111	5.580288898	5.853315024	5.575605379	5.336587256	5.518790708	5.285318946	5.427053458	5.539188627	5.430559731	5.213967078	5.498519877	5.375677499	5.38887892	5.321743371	5.457331998	5.466617768	5.231165046	5.49463395	5.527708339	5.495854146	5.45123655	5.421139183	5.560266477	5.51319848	5.592403899	5.838906969	5.707636708	5.42223998	5.526106671	5.454421915	5.543920493	5.33375279	5.177556488	5.350799425	5.718552515	5.355364126	5.3339117	5.538787374	5.487976771	5.154838707	5.395151422	5.46838971	5.43600853	5.278571286	5.38948716	5.454641565	5.402128787	5.455817195	5.44541988	5.562734575	5.351171917	5.207882153	5.457904169	5.229872976	5.564725494	5.604894735	5.411318252	5.340440731	5.313207344	5.364279013	5.41172134	5.517520248	5.502937811	5.340686495	5.477858011	5.326717844	5.335893059	5.521390744	5.449316118	5.433030288	5.47801242	5.588740229	6.056318628	5.419637995	5.396454819	5.442673637	5.53863384	5.517812758	5.427062242	5.580757822	5.436119588
ZNF397	ILMN_1685467	5.989139273	5.920297155	6.119214842	5.961443219	5.845762152	6.973378441	6.237960501	6.072484717	5.389734587	5.777601521	5.61303574	6.009017854	5.855041978	5.725427958	6.025517078	6.041793744	5.938181661	5.796695709	6.224852116	6.181809896	5.81932656	6.087459919	5.715826868	5.974166896	5.704264539	5.780088297	5.891885339	5.850397467	5.959695952	5.912009894	5.520186484	5.925364096	6.411829674	5.920300333	5.971411224	6.781851442	6.340514216	5.838057978	6.11796727	5.749090227	5.706749544	6.257343404	5.969816661	5.796415367	6.015486587	5.964303978	6.078701657	6.006666008	6.255526902	5.982111304	6.139257225	5.816566096	6.548204946	6.228656087	6.101522602	6.068538419	6.167753973	6.2654629	6.122854467	5.986508538	6.223584657	6.15278176	5.508422315	5.612612654	6.666656706	6.125833666	6.039121084	6.064047784	6.481672093	6.170672546	6.085998331	6.136297004	5.930093113	5.714101728	5.967993124	5.725634896	5.899105564	6.178492992	6.10891806	5.359040467	5.986983419	6.71486218	6.040213531	6.307861764	5.884570873	6.392784186	6.310164525	5.87242911	5.845231179	5.965092289	6.190108819	6.208763798	6.18671478	6.118620836	6.23341407	5.931118001	5.613435084	5.851660592	5.548419537	5.992171716	6.073176144	6.184422836	6.219995143	5.948334863	6.127244831
SMYD4	ILMN_2086238	7.464647368	7.053293182	7.402502276	6.617930196	7.015643092	7.297951423	7.568190798	6.957932198	6.970264777	6.75093056	7.030371124	7.288691635	7.579979424	7.422520864	7.426528435	6.942749085	7.144853846	7.13061885	7.174744924	6.807269799	7.459777038	6.880746669	7.467261708	7.574432093	7.331341727	7.037127239	6.849889111	7.287543141	7.929737402	7.070598811	6.705926601	7.112260319	7.018305727	7.841788159	7.183657733	8.243567544	8.177883111	7.902139986	8.111088259	6.772017611	7.772288526	8.073823432	8.38362189	7.122824339	8.09960497	7.148303147	7.018851051	7.514844101	8.127561587	7.07786532	8.06417942	7.630865415	7.447239085	7.618116379	7.732932834	7.356103547	7.617479513	7.127956048	7.436500452	7.983222631	7.700968232	7.928125621	7.088524908	7.375988348	7.615422507	7.737432068	7.508444187	7.830830982	7.00663342	8.228391096	7.888455115	7.922466046	7.533173025	7.896121936	8.404106739	6.912694362	8.096056178	8.204012755	8.117327778	7.986114012	7.720701871	7.76286234	8.430714917	8.075498681	7.180121895	7.66889397	7.598536465	7.255360219	7.728390422	7.051686431	8.21433346	7.550690465	7.572419029	7.543692196	7.495788538	8.230634608	7.935379967	8.034843312	7.898915028	7.491528338	7.681368259	7.92947395	7.310157152	7.039674858	7.312891429
ATXN1	ILMN_1800951,ILMN_2153332	6.159777387	5.994976404	6.587516937	6.353164642	6.378949124	6.108738598	6.271110964	6.540089225	6.717588806	6.69946356	7.102017847	6.848593802	6.80133836	6.662005318	6.722786325	6.055601855	6.548656365	6.583655278	6.404895766	6.357773464	6.734829041	6.473050082	6.62582417	6.538185137	6.973015364	6.623969141	6.346221501	6.589158851	6.488936932	6.158670527	6.870297786	6.146672882	6.377246361	6.730396123	6.851527435	6.742453577	6.781501017	6.942744776	7.060903075	6.466851186	6.486953713	6.641628537	6.658370211	6.961988172	6.610054066	6.198513885	6.407983061	6.522683026	6.262853157	6.554489945	6.22914041	6.654354971	6.411911191	6.59064996	6.619160079	6.984389834	6.805591878	6.69639789	6.917173282	6.757960968	6.058728012	6.400878894	6.160373315	6.420173265	6.80128491	6.943796116	6.897864902	6.693254966	6.384455798	5.829046292	6.225438331	6.613200808	6.909743701	6.985838339	6.836882809	7.121984466	5.851341103	6.186315431	6.889197802	6.465568681	6.676070523	6.125368532	6.734394134	6.271232304	6.618318282	6.376595974	7.050180802	6.565598564	7.071661555	7.03927822	6.924032723	7.182071352	6.252998883	6.509398907	6.526308479	6.482925586	6.576712273	6.63493215	7.421121557	7.149802035	6.712596099	7.149464669	6.81481597	6.317829197	6.841154955
VIPR1	ILMN_2199389	7.96430394	8.176876083	7.869522559	7.639232225	7.48964687	7.951059355	8.545174916	7.871677214	7.608483684	7.116303547	7.299072479	7.419939802	6.968314452	7.648728597	7.264506214	7.162331824	8.078175253	7.024015573	7.410097386	8.312839337	8.330164767	9.024816236	7.775129394	7.809519808	8.223801018	7.891258244	7.446318322	7.564952464	9.403686117	9.157711682	8.117801788	8.67893668	7.901458965	8.323457815	6.526262297	8.811847887	8.96599678	9.468359334	8.767834318	7.879196248	8.883586439	8.964067792	8.370110817	8.898318376	8.542189493	8.928209634	8.448702416	8.238081044	9.211738239	8.483924024	9.575127693	8.503775841	8.926118105	8.200881663	7.562544469	8.722792681	8.336658197	8.84428606	8.932587028	7.991137049	9.444613162	8.339210237	9.464310365	8.441813414	8.866726246	9.247955796	8.657914539	9.304974597	8.379045915	8.837159479	8.557995419	9.002096675	9.007995565	8.352331383	8.839799763	8.789141177	9.306761209	8.554031881	9.040447847	8.456542567	8.775791341	9.077067075	8.709467589	8.83781664	8.304326889	9.141426111	8.664719749	9.178794635	8.486689184	8.630950889	8.584506849	8.416698154	8.365082737	8.388618102	8.940212261	8.88836878	9.078012162	8.803829351	9.346732634	8.38815803	8.767933648	8.825719612	8.34989176	8.625079742	8.44154908
JMJD2C	ILMN_1661770	5.820602704	6.628563189	5.717160583	5.609434418	6.175436633	5.702368501	5.640671068	5.724969996	5.820238013	6.306090176	5.635920278	5.775188795	6.443688061	5.780155423	5.810037731	5.685832375	5.899576253	5.673446945	5.754298112	5.834078992	5.609008193	6.010717214	5.982249705	6.022978015	5.949543829	5.901331335	5.738612409	5.696973085	5.726870247	6.388352404	5.831549845	5.72399981	5.793733857	5.999225038	5.722908286	5.739517239	5.488137085	5.846867707	5.774480047	5.556313945	5.583635165	5.535711029	5.380580655	5.835100085	5.582162323	5.409745349	5.646379087	5.57228064	6.035443897	5.492619307	5.484062515	5.680143561	6.150409105	5.681630692	6.12127059	5.988784906	6.029745838	5.997672413	5.820725082	5.877192133	6.304986903	5.744335575	5.468904184	5.503789549	6.133828607	6.174341155	6.186664113	5.895386994	5.939563902	5.946265616	5.777004313	6.03336675	6.136328217	5.837166946	5.817320602	5.653557187	5.56906651	5.732825091	5.579667798	5.427959797	6.162561664	5.290149274	5.539376278	6.011423005	6.025946742	6.147531237	6.034232574	6.086089831	5.30205991	6.229150777	5.773787643	5.721432147	5.991577643	5.960136093	5.862897277	6.079159564	5.957412672	5.722949193	5.781586629	5.56041637	5.548228358	5.977754791	5.787391517	6.189569163	5.848082726
FBLN2	ILMN_1721769,ILMN_2390919,ILMN_1774602	8.200167192	6.813047489	8.888072668	7.631153022	7.116803074	8.380205095	9.37304035	8.559303732	7.533733196	7.776348961	8.669076979	8.811554044	8.195127759	7.919377903	8.478520464	8.148020824	7.251779825	8.832262786	7.75244027	7.406177436	8.234514572	8.385282542	8.684296475	6.947252832	7.925938677	8.309242792	8.151940932	8.090213239	7.577396337	7.07692037	7.516658997	6.709861088	7.566761085	7.017170632	7.1791271	9.558891073	9.751301034	9.670984993	8.508773961	8.873986525	8.369093821	8.688627187	9.731308417	8.926505269	9.287452673	8.655481531	9.477687991	8.367330638	9.820380925	9.062561615	9.367477178	9.086012613	7.985616541	8.646306266	9.862244609	9.23829909	8.654544584	8.881031856	7.656958221	9.597741747	8.267823505	9.088712872	8.226870522	8.280093028	8.193116764	7.423565741	8.655493955	8.349678393	7.946539518	9.222678485	9.039581762	8.520781897	7.682233449	9.343338264	9.21424274	9.106872622	9.928028341	8.802258446	9.209404039	10.2338606	8.23776852	7.919702277	8.755375234	9.561860218	9.220927749	8.072871244	8.446734391	8.748186193	9.197783578	8.831338482	9.51381533	8.349467515	9.189480502	9.070983796	8.427408874	9.259530384	9.652875095	9.331405324	9.173342806	9.77159265	8.856216818	8.61052519	9.153937082	8.689949686	7.953194741
TRAP1	ILMN_1699737	8.532125232	8.175768899	8.130915037	8.731307157	8.659946189	8.130314811	7.66317439	8.363893463	8.99113143	8.092902004	7.475965116	7.813776333	8.154433331	7.999144557	8.096999467	8.624097205	8.05755581	7.516038625	7.52967171	8.539242251	7.708776846	8.104818713	7.685173741	7.902998788	7.933508208	7.882886464	7.715989179	8.021537237	7.743507872	7.607569763	8.706581176	8.247598952	8.176290484	8.008291661	7.466723184	7.542555429	7.532628208	8.126355942	7.245065122	7.93092247	7.937362861	7.81208226	7.33565599	7.426554629	7.266077112	8.699252568	7.787429466	7.361284094	7.739106368	7.308487555	8.253631043	7.234957412	7.580906031	7.51008222	7.36871446	7.120570617	7.820238901	7.613479948	8.009488847	7.492012409	8.430774426	7.891121365	7.872683779	7.355752925	7.871279685	7.122805686	7.670378558	8.275587237	7.705022687	7.731215768	7.458736564	7.843529515	7.66347641	7.364613978	7.485939888	7.296700682	7.694758382	8.028310296	7.294501215	7.400643232	7.862689908	7.951989568	8.062718027	7.396808834	8.092969286	8.022956948	7.407496612	8.034973379	7.465593875	7.8841978	7.172069503	7.454042538	7.346537358	7.245685993	7.838443975	7.732917989	6.907043534	7.550214122	7.715320468	7.149226788	7.314806453	7.157369794	7.441645305	7.567638893	7.47589818
BIRC8	ILMN_1727144	5.290686312	5.340525743	5.421309847	5.324776824	5.325753105	5.489691135	5.183690911	5.633310563	5.351249701	5.36072286	5.362867954	5.222785137	5.431935125	5.537606922	5.443035868	5.424418689	5.386972024	5.26089292	5.34252594	5.616801998	5.449267155	5.627895726	5.283048292	5.369463735	5.355108836	5.240125797	5.417298082	5.389410519	5.285120106	5.470113321	5.370992204	5.337276744	5.507251236	5.50260866	5.459722007	5.346065288	5.502521296	5.584720583	5.355138096	5.357689647	5.902694325	5.460707047	5.241692007	5.395233478	5.345028725	5.383445895	5.353684827	5.399865062	5.407900303	5.260647358	5.478041588	5.401008272	5.160115871	5.439961341	5.457835847	5.372314603	5.484316965	5.304478171	5.187330163	5.504424717	5.443959404	5.43898197	5.504511082	5.539787525	5.275031301	5.543969441	5.668571954	5.476819038	5.472808842	5.386366839	5.496715434	5.139529858	5.428169594	5.385660148	5.456099575	5.445582656	5.37394336	5.252794569	5.312515655	5.626324656	5.320457256	5.430862276	5.500885801	5.394846776	5.423206268	5.541053373	5.358317868	5.413765057	5.313416923	5.050281877	5.497928439	5.585937577	5.516123736	5.296660913	5.354274057	5.540401252	5.327842259	5.46198898	5.470939	5.431740521	5.360564492	5.280036875	5.522858014	5.117304356	5.385999898
NMNAT3	ILMN_1665123,ILMN_2153485	6.39453657	5.936320026	6.828810932	7.703214536	6.115538373	8.26388144	5.746389013	5.808301506	5.695570963	6.678627924	6.267966767	6.929256834	5.880232515	6.215929589	6.519243814	7.431335629	5.581988125	5.850704711	5.73505955	7.975494876	5.483134303	7.404632147	6.820628782	7.399405883	6.551827086	5.309016458	5.428954065	6.194981649	7.349809778	6.540813069	5.45290285	7.357564219	7.516829338	6.315178495	6.579308523	6.921021614	6.815434175	6.86034814	7.125511532	6.37009083	6.323641364	6.884301223	6.912749273	6.51300947	6.786292937	6.788608664	6.50171217	6.289206391	7.094126268	6.660354003	7.027061868	6.821476927	6.613966373	6.839176872	6.360507454	6.782429595	6.858994176	6.947377782	7.478036949	6.743574051	6.712777392	6.700277864	6.799761751	6.725017706	6.813277579	6.830802356	6.680640481	7.27961769	6.511872205	6.823533366	6.738072499	6.909428728	6.96544748	6.768406026	6.927605965	6.868911792	7.06618165	7.003422001	6.5828956	6.666562092	7.016419415	6.745244754	7.442193616	6.797955543	6.490270963	6.982458607	6.906159319	7.426417423	6.836724989	6.592972923	7.138241539	6.866046694	6.753575926	6.511296805	6.561903102	7.340632583	6.790706281	7.238265209	7.242408169	6.808473185	6.915671096	6.809717632	6.607411875	6.670206344	6.737786827
PTPRR	ILMN_1679051,ILMN_1669172	5.688600242	5.608115965	5.517444755	5.566493621	5.698961336	5.586921718	5.588511155	5.462643172	5.636174856	5.546066835	6.885594894	5.556270887	5.824432981	5.664699166	5.67281983	5.55013133	5.599224696	5.717022696	5.52419014	5.489732465	5.723214408	5.372200796	5.63085026	5.571577406	5.857392398	5.569603108	5.946534388	5.614942938	5.864723218	5.639310013	5.838615084	5.428765522	5.538939998	5.629061518	5.704239924	5.44181354	5.709409351	5.656061807	5.556755868	5.80748985	5.596750907	5.741399289	6.015525169	5.642120846	5.533326945	5.539099507	5.818329617	5.782617855	5.650660424	5.639018163	5.99044201	5.783005673	5.482454561	5.521617702	5.698711007	5.720599827	5.530804697	5.560938545	5.731818806	5.533079314	5.583376465	5.723170662	5.747407041	5.67182905	5.658396811	5.541202001	5.785719931	5.384424374	6.1003994	5.709637888	5.720624194	5.683083973	5.50658816	5.704820088	5.788426729	5.834546708	6.005784369	5.819365012	5.71981864	5.7901062	5.653099807	5.609966188	5.530900389	5.624121103	5.578769454	5.584487975	5.549550906	5.697944938	5.786691949	5.646346398	5.562498805	5.561354723	5.927113333	5.67518582	5.699421927	5.599144229	6.137841232	5.816642015	5.608754507	5.667147011	5.782915057	5.336486412	5.662853753	5.729879674	5.535646167
